created_at,id,full_text,lang,user,User Location
Tue May 17 17:28:48 +0000 2022,1526615733513363457,"Our original candle scents are still available! Beautifully scented candles, all hand poured and made using vegan friendly ingredients 🌱

🍬Toasted Marshmallow
⚓️Harbour Mist
🧺Cotton Dreams
🧡Oriental Spice
🌙Midnight

+ NEW Lime, mandarin &amp; basil 🌿 

https://t.co/ccCBQklWmM https://t.co/8fDbPB2pdl",en,flamegamecandle,"Taunton, England"
Tue May 17 17:20:27 +0000 2022,1526613631047196673,"Refreshing and wholesome lunch with and prepared by my sister. 
She makes the best vegan friendly food 🙏🏻💚
Bruschetta on sourdough, couscous with lentils/peas/kale and rocket, topped with EVOO, salt &amp; pepper 
#veganfood #plants #family https://t.co/GtI6FprtVj",en,tgbnutrition,"Guildford, UK"
Tue May 17 17:05:50 +0000 2022,1526609951103369217,"Spotlight Oral Care was created by dentists Dr. Lisa and Dr. Vanessa Creaven in 2016 with the aim to create the best, cruelty-free, vegan friendly oral health products.

Discover their Teeth Whitening Kits, Toothbrushes, Toothpaste, and more.
👉 https://t.co/59CtYgV95J https://t.co/kJTkHT2ugQ",en,Tmakstore,
Tue May 17 16:59:53 +0000 2022,1526608455867453440,"📝 1 hour to go before this week's #VeganHour

Ⓥ Share your vegan food, recipes, animal rights, action &amp; campaigns etc.

🌱 Remember to add the #VeganHour hashtag to your tweets!

🕖 Join in the #vegan friendly chat every Tuesday 7pm - 8pm BST.

#veganism #vegan #animalrights https://t.co/riI3X7kqrb",en,veganhour,#veganhour
Tue May 17 16:43:17 +0000 2022,1526604279057829888,In 50 years from now dogs will be vegan-friendly and we will be extremely surprised. What a intersting time that will be! What will be next? 💬💲📸🐙,en,Grace75646541,
Tue May 17 16:41:07 +0000 2022,1526603734746374144,"first squeezy PB (peanut butter) - and it’s natural, vegan friendly, recyclable - now that’s a PB (personal best) for Whole Earth! #Drizzler @OneMinuteBriefs @wholeearthfoods https://t.co/Vp169LnDNa",en,kpooledesign,
Tue May 17 16:33:47 +0000 2022,1526601887314755585,@funder Vegan diet. Compost. Ride my bike. Car pool. Take the train. Plant insect friendly flowers. Only natural fertilizer.,en,NancyLawlass,"Brunswick, ME"
Tue May 17 16:28:33 +0000 2022,1526600572178116608,This is a double chocolate-filled jelly-baby which is vegan-friendly. I call it the haunting gob-blaster.,en,CompCreate22,
Tue May 17 16:23:50 +0000 2022,1526599384502247424,"Natural, Unfiltered, Unfined, and Vegan Friendly.

🛒On the web-store now 🛒👇

https://t.co/EoBlG68EpQ

#IPA #paleale #craftbeerlover #craftbeerlife  #craftbrewery #craftbeerdrinker #craftbeerculture #craftbeerlovers #craftnotcrapbeer #craftnotcrafty   #craftbeeronly",en,CraftCurators,Hebden Bridge
Tue May 17 16:08:01 +0000 2022,1526595402891505664,@TrippyJomara Sweet green is a great place with a lot of healthy options and vegan friendly 🫡,en,john_brisko,"Alexandria, VA"
Tue May 17 16:06:46 +0000 2022,1526595087504916480,"Have you seen the new commercial called ""Hell of steak""? It’s a must-watch. https://t.co/d2IhsYEzGm",en,maccarthy_linda,"Dublin, Ireland."
Tue May 17 16:05:14 +0000 2022,1526594702241370112,"SunVit-D3 developed a range of vegan products that use plant-based cholecalciferol, our products are approved Vegetarian and Vegan friendly by The Vegetarian Society meaning our products complies with many of today’s specialised dietary requirements 🙌 

#VitaminDBenefits https://t.co/Bio4VFXZwW",en,SunVitD3,UK
Wed May 18 22:31:06 +0000 2022,1527054196939186176,@21mbitcoins @MaxSheen2 @mask_bastard who said anything about water usage? i said total cost. cost of production is always passed on to the end customer. vegan options cost more because they cost more to produce.,en,Darkdogzstudioz,Australia
Wed May 18 20:26:43 +0000 2022,1527022896266170369,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year https://t.co/ERRbfiB6Kr via @VegNews,en,KimlaiYingling,Los Angeles
Wed May 18 19:30:31 +0000 2022,1527008753203421184,"@legendisarmani Yes. Providing your own milk to a child is vegan. 
Using formula if you can't produce enough breastmilk is also vegan.",en,ImAussieMate,"Sydney, New South Wales"
Wed May 18 19:15:00 +0000 2022,1527004846699716609,"Hampers and picnic boxes are now available to pre-order! Take a pit stop by the hillclimb and enjoy lunch, packed with fresh produce from the Goodwood estate and a variety of sweet treats. 

Vegetarian, vegan and gluten free options available.

BOOK NOW: https://t.co/cllCm6jU8x https://t.co/USV4kfbQ6k",en,fosgoodwood,Goodwood Estate UK
Wed May 18 17:50:29 +0000 2022,1526983578264817664,"✊❤️
This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year https://t.co/cjKyPIA1Hg via @VegNews",en,MichelleSetaro,
Wed May 18 17:48:39 +0000 2022,1526983115318743040,"@LeArielleSimone I feel like Trader Joe’s has better priced produce &amp; cute niche &amp; seasonal foods but WF has more of my staples, vegan/organic stuff but the tax you have to pay for quality food at WF 😫😩",en,avydseeker,🧘🏾‍♀️ right here ✨
Wed May 18 15:36:01 +0000 2022,1526949737424949251,"@batashoes I have a new and modern slipper design, besides being easy to wear, it looks much more closed and beautiful than other slippers. my conditions are to produce the product vegan and make money from the patent",en,Eneskayacik2,
Wed May 18 15:35:02 +0000 2022,1526949488849469442,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year | VegNews https://t.co/8hEzDSBrEm,en,veganfuture,
Wed May 18 15:09:04 +0000 2022,1526942954996256774,@NYCMayor I know your busy but I would love to discuss the lack of fresh foods in urban NYC areas. I know your vegan and I would love to start a program in the city to produce better nutrition systems for low income NYC residents.,en,KnoXerox,NY babes
Wed May 18 14:50:21 +0000 2022,1526938245543522305,@ZuzuQueenOfMars I do a rescued produce distribution every month in my community. People don’t know how to cook veggies they only eat at restaurants. I started giving simple vegan recipes to them. Suddenly eggplant &amp; zucchini are popular. Combat ignorance with knowledge.,en,TeachSpEd2,United States
Wed May 18 13:38:09 +0000 2022,1526920076338814976,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’
The author, Guardian columnist and environmental campaigner discusses how we can produce food more sustainably https://t.co/47KX2ojxi2",en,JodiQui83422764,
Wed May 18 13:18:56 +0000 2022,1526915238469197830,"Eggs, pork, chicken, baked goods, produce, plants, cut flowers, honey, maple syrup, popcorn, soaps, vegan cheese spreads, roasted coffee beans, health juice, donuts, egg rolls, veggie starts &amp; so much more today at OFM! Match your SNAP w/ Fresh Bucks for add. cash for produce. https://t.co/ZK4opKWmN0",en,IndyCM,"222 E Market St, Indianapolis"
Wed May 18 13:17:28 +0000 2022,1526914870574080003,"We’ve gotcha covered for the weekend! Produce galore, fruit, meats, coffees, cheeses, baked goods. Lots of vegan options and vegetable plants available! See ya soon! We are open year round on Saturday’s from 9-2! https://t.co/bzaCn5MPAY",en,ThePublicMarket,Oklahoma City
Wed May 18 12:57:54 +0000 2022,1526909947954487298,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year https://t.co/8ACCqQD4IU via @VegNews,en,ilovespring1111,
Wed May 18 11:34:44 +0000 2022,1526889018436341761,"@lenalaments Did you seriously pay $300 for $6 worth of produce at a ""hot"" vegan restaurant that has a ""secret"" meat menu? 
Bahahahahahahahahahahaha! 
""A fool and their money...""",en,addison_ann,"North Carolina, USA"
Wed May 18 11:25:50 +0000 2022,1526886778413670400,"@rickygervais question for you ricky , if everyone in the world turn vegan what would happen to the world , better or worst ? my answer is every farm animal would have to be killed and trillions of insects killed to produce plants including bees then the world would slowly die",en,BCasper01981493,
Wed May 18 07:01:56 +0000 2022,1526820365330448386,"In the chicken industry, male chicks are discarded and killed soon after hatching lay eggs and are not bred to produce the excessive flesh desired by the meat industry.

On this #InternationalRespectforChickensMonth, go vegan and live vegan for their sake. https://t.co/NR64UhvurT",en,PETAAsia,
Wed May 18 03:37:40 +0000 2022,1526768959592271873,"@ifarmcarnists If the industry is dying why do all keep crying so hard about it. 
Also as a vegan how much food do you produce annually for others?",en,Wdairy3,"Algoma, WI"
Wed May 18 03:35:34 +0000 2022,1526768429726072832,"@vegan_logic And they get sent to the slaughterhouse as an end product of being forced to produce so much milk. There’s facts 3, 4 and 5",en,VeggieEthics24,
Wed May 18 03:05:43 +0000 2022,1526760918658342912,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year https://t.co/eAA2xxNTux via @VegNews,en,Noblelovegrace,Vancouver Canada
Wed May 18 03:02:37 +0000 2022,1526760137893060608,@Noahpinion Burning liberals is healthy for the environment. I mean they bare organic due to their vegan diet. Produce clean fuel from their healthy fats. Why not try?,en,MarqkV,
Wed May 18 01:41:06 +0000 2022,1526739622822350848,@un8vailable @Trisha_Is_Vegan Can you expand on the only produce one type of human part?,en,iiamyq,"Kansas, USA"
Wed May 18 01:12:13 +0000 2022,1526732356622630914,"@gingerspice_420 And grow what? Produce can't be grown without a lot more infrastructure. 
Nutrition density in animal products have not been replicated in vegan options. Not by a long shot.",en,FarmChicJodi,N. Michigan
Wed May 18 00:30:15 +0000 2022,1526721793859457025,"On top of this, plants produce defensive chemicals to fend off predators.

99% of the pesticides in the human diet aren't added to foods...they're produced endogenously by plants.

A vegan diet is begging for nutrient deficiencies, gut irritation and lower energy production., https://t.co/AWVwSzf5mg",en,AlpacaAurelius,Buy beef liver crisps
Tue May 17 23:50:00 +0000 2022,1526711663612899331,"Fat cells also produce IGF-1, which causes cancer.
That may be why obese people are more likely to get cancer.

#diet #obesity #cell #fat #loseweight #motivation
https://t.co/FFJ3RI20UZ",en,kokushokucom,
Tue May 17 23:21:56 +0000 2022,1526704602162163712,"Congrats to Soul Bite Food on winning the Premier’s People Choice Award! 👏 The people of BC voted for this amazing company, they produce delicious vegan food and are committed to fighting hunger by donating 50% of their profits to charities: https://t.co/MjXEADsotb 

#BuyBC https://t.co/i3ChjWRE1J",en,lanapopham,"Saanich, BC"
Tue May 17 22:45:03 +0000 2022,1526695318808584192,"You get it! OG Pineapple sneakers are made from plants–pineapple leaves and hemp! They’re the perfect plant-based combination to produce stylish, sustainable &amp; very comfortable sneakers. Plant your feet in a pair! #Sustainable #Vegan #Organic #SoComfortable #PlantYourFeet https://t.co/hlpNQxtL2G",en,organicgarment,
Tue May 17 22:30:03 +0000 2022,1526691544119517185,"Summer is just around the corner &amp; we're ready to cool off with crisp &amp; refreshing crudités, like this one featuring a serrano hummus &amp; @FollowYourHeart #vegan feta! We've got all of the ingredients you need to try out this recipe &amp; menu plan for #summer!  https://t.co/HCTEwgHnBM https://t.co/7JeMVevWAJ",en,WW_Produce,"Los Angeles, CA"
Tue May 17 21:29:22 +0000 2022,1526676271933050888,"@vegan_front You know how many billions of microbes are genocided to produce 100g of beans, never mind the plants and weeds. #AllLivesMatter https://t.co/klMgkeS7eI",en,melvinmilton6,
Tue May 17 21:27:05 +0000 2022,1526675699070902285,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year #vegan #news https://t.co/nXsGlLc35B,en,Vegtalk,"Fleet, England"
Tue May 17 21:26:46 +0000 2022,1526675620201111556,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year https://t.co/u3n7n4n4Xl https://t.co/joxdmzwp73,en,MsLisaWilliams,
Tue May 17 21:04:03 +0000 2022,1526669901020024832,This Startup Will Soon Produce 45 Million Pounds of Vegan Mushroom Steak Every Year https://t.co/BZ7ndZHP88,en,sthsenior76,South East USA
Tue May 17 18:09:45 +0000 2022,1526626036452052992,"@hummusforlife @TexasPower3 @CarnivoreIs @LaurenInTheWild @FoxxFairie @kkashmone_y That assumes they are adding meat to what a vegan eats rather than substituting plants for meat. And where the animals are fed waste, those crop deaths have already occurred to produce the plant foods.",en,_life_imperfect,
Tue May 17 16:48:48 +0000 2022,1526605667682770949,@funder I don’t eat red meat and I’m doing my best to be vegan. I still have goat cheese that I like. I also switched from almond milk to oat milk because it takes less water to produce oat milk than almond milk.,en,jk_1939,
Tue May 17 16:27:35 +0000 2022,1526600325532200962,"@vegan_ark @cashandcarrots @CarnivoreIs @BarryCPearson @The_Only_Cross @kkashmone_y Yes, they always like to ignore the increase in crop production necessary to produce meat. Inconvenient truths.",en,eleanor9887,Scotland 
Tue May 17 16:15:42 +0000 2022,1526597337937854465,"@aliciakennedy Little Bear for dinner! They have a 4 course meal option or a la carte and do really great vegan/vegetarian. You can let them know your specific food reqs when you make your reservation. They also get all their produce from local farms. I have more recs, I'll post later!",en,t_kini,"Atlanta, GA"
Tue May 17 14:47:18 +0000 2022,1526575088136507392,"@Trisha_Is_Vegan She doesn’t call it jealousy more like acting on instinct For survival. Genetic annihilation by natural selection.They die quicker,  can only produce one type of human we produce all. Genetically, mentally, creatively, ANY LY U CAN THINK OF WE SURPASS THEM IN JUST BY BEING BORN🤷🏿‍♀️",en,un8vailable,☥
Tue May 17 14:37:44 +0000 2022,1526572680668778497,The paddling spank differently when you ask the vegan produce manager to give you some. https://t.co/vNrbwtyvTm,en,ghostsmalltalk,PNW
Tue May 17 12:41:27 +0000 2022,1526543420428275713,"In under a week, Stroud will be buzzing with food trucks and bars, offering everything from international cuisine and local artisan produce, to vegan street food 🥘

Check out the line-up on our website.

https://t.co/gT18Ux8f90 👈👈👈

#TheSoundOfStroud https://t.co/QayHu247HE",en,stroud_sub,"Stroud, England"
Tue May 17 10:29:40 +0000 2022,1526510252568494081,"@kylotan @TheEthicurean It does a huge disservice to their wonderful produce to treat it like it's inedible unless drenched in dairy. Remember when @tommasseyuk used Epicurean as a showcase in the vegan produce episode of Your Garden Made Perfect? https://t.co/XYj0Ebay03
@iainpennington @chefmpennington",en,ianhamilton_,"Bristol, England"
Tue May 17 09:55:15 +0000 2022,1526501594409230338,"Cows used by the dairy industry have been bred to produce far more milk than is natural, causing many to suffer from painfully large udders and resulting in bone and leg issues. Most of these animals are sent to slaughter when they are less than five years old. GO VEGAN https://t.co/Ohi0L4dVA6",en,AubrieRose56,
Tue May 17 08:32:07 +0000 2022,1526480671228706817,"@UnfilteredWMD @NiklausNDolores @ayetacos Look, regardless of whether your cow is causing less or more suffering, your choices are still deontologically worse. You have the option to grow your own produce if you have a few hundred sqft of land simply by doing so and going vegan, you would be causing far less suffering.",en,Ch3pperz,"England, United Kingdom"
Tue May 17 06:56:14 +0000 2022,1526456541095813121,"@media_ciwf @ciwf @thecattlesite Meat consumption could be halved immediately. The fast food industry needs regulating. If money was put into more quality vegan businesses that can produce lookalike vegan takeaway, then no need for all this meat production in fast industry. But it isn't available.",en,Facts_2_Debate,
Tue May 17 06:28:23 +0000 2022,1526449535446183938,"Hi! Just had to share: it takes 2,400 gallons of water to produce 1 pound of meat. Thank goodness vegan food is quite yummy!",en,noplasticcows,
Tue May 17 05:14:17 +0000 2022,1526430886320824320,@Emlougar Morrisons because it’s got better fresh produce and very good vegan options. Also it’s Right Yorkshire,en,PeterSmithson18,
Tue May 17 00:26:14 +0000 2022,1526358394558328833,#Investing in Rule Breaker Snacks is a sweet proposition. They produce #healthy #vegan #glutenfree #guiltfree #cookies that #sharktank loved. #investments #startups #entrepreneurs #crowdfunding #stocks #finance.https://t.co/2SjAmva8dv,en,icrowdfundbuzz,"Las Vegas, NV"
Mon May 16 23:57:55 +0000 2022,1526351267886510082,"@sunny_witch_13 @Uranium78973111 @RenDoughty You don't need to buy fresh produce. It's not a luxury a lot of people can afford, and I'm certainly not telling you to buy any more of anything. Lots of different lifestyles are vegan, and some are considerably cheaper than others.",en,ZuzuQueenOfMars,Tharsis
